"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","nb_results_ades_all_params","year_min","year_max","nb_parameters","nb_results","info_up_date"
"09513X0021/GMM1","BSS002ECXW","MONT-DE-MARSAN 1","40192",-0.498984121325548,43.9053586021703,48.00,1626,2001,2024,33,311,"2024-10-31"
"09521X0003/SOURCE","BSS002EEPW","sources (Pujo le Plan-40)","40238",-0.340105106544079,43.8680495939669,64.00,4575,2001,2023,33,864,"2024-10-31"
"09911X0280/F","BSS002GRQJ","FORAGE DE BERANGE F2","34256",4.01405864403273,43.7058794927037,54.00,57056,1998,2024,35,1263,"2024-10-31"
"09916X0087/AEP","BSS002GULY","GASTADE 1 OUEST","34050",4.05619732557675,43.6327553538662,5.00,50004,2001,2024,35,1091,"2024-10-31"
"10272X0012/SOURCE","BSS002JYAE","Source Ursuya ouest-bas (Macaye - 64)","64364",-1.33813603851833,43.3447656175486,590.00,5792,1989,2024,35,762,"2024-10-31"
"10306X0036/F1","BSS002KBJJ","Forage F1 Bordes (Bordes - 64)","64138",-0.267076102027266,43.2456943736069,218.70,5751,1988,2017,21,457,"2024-10-31"
"10311X0008/F","BSS002KCED","Puits de Hondirou (Oursbelille - 65)","65350",0.054285881964095,43.2916318230947,266.50,11922,1991,2024,34,1558,"2024-10-31"
"10518X0016/ERH","BSS002LFQT","Source de l'Ayguelade (Bielle - 64)","64127",-0.428573951233915,43.0632058188562,440.00,3934,2007,2024,21,485,"2024-10-31"
"10522X0030/ERH","BSS002LFUZ","Puits de Coarraze (Coarraze - 64)","64191",-0.218586234105959,43.1540044045319,280.00,6726,2001,2024,34,1128,"2024-10-31"
"10524X0011/F","BSS002LGJG","Puits Communal (Ossun - 65)","65344",-0.0262629008350113,43.1739704513999,374.00,7068,1992,2024,34,1114,"2024-10-31"
"10536X0057/HY","BSS002LJKZ","Source de Médous (Asté - 65)","65042",0.159010025707155,43.0415682897372,600.00,4896,2004,2024,33,732,"2024-10-31"
"10722X0015/HY","BSS002LZPZ","SOURCE RESURGENCE DE PLAN DE POUTS (GENEREST - 65)","65194",0.529148031963781,43.0195118115521,530.00,4519,2004,2024,33,685,"2024-10-31"
"10756X0017/HY","BSS002MECT","SOURCE DE FONT SAINTES (ARIGNAC - 09)","09015",1.58728611045286,42.8786380249791,640.00,7629,1992,2024,34,1037,"2024-10-31"
"10762X0062/HY","BSS002MFBX","Source ""La Buvette"" à Fontcirgue (Bastide sur l'Hers - 09)","09043",1.90651748921689,42.9479228104425,437.00,8265,1987,2024,34,826,"2024-10-31"
"10863X0033/HY","BSS002MLBA","SOURCE DES NEUF FONTAINES (AULUS-LES-BAINS - 09)","09029",1.3288243760862,42.7991117969106,700.00,4843,2004,2024,33,802,"2024-10-31"
"03386X0005/HY","BSS000YRZZ","SOURCE DE L'ATE (VIVIERS-LE-GRAS - 88)","88517",5.93145845098314,48.1257485014147,365.00,15127,2006,2024,35,692,"2024-10-31"
"03744X1009/S","BSS001AUKK","SOURCE SAINT-WALBERT","70404",6.08376655111415,48.0119081788984,360.00,16369,1994,2023,35,824,"2024-10-31"
"03752X0032/HY","BSS001AUVV","SOURCE DE LA GEGENE","88236",6.20794637990807,48.0511737186658,390.00,14886,1988,2024,35,633,"2024-10-31"
"10453X0211/SOU","BSS002LBJG","SOURCE DE LA FONT GAYAOU","83088",6.00706539381654,43.3062285603313,333.00,14380,2001,2024,34,823,"2024-10-31"
"10467X0016/HY","BSS002LDVW","SOURCE DE ROUVE GAVOT","83043",6.34265871330163,43.2781235335956,610.00,15217,2001,2024,35,783,"2024-10-31"
"10592X0019/P2","BSS002LPYP","PUITS DE PREIXAN NOUVEAU P2","11299",2.30215906945005,43.1424452248096,130.00,23873,2001,2023,34,803,"2024-10-31"
"10651X0289/G1TER","BSS002LWHH","FORAGE DU GOLF HOTEL","83069",6.16091244107313,43.1296354837726,6.00,54500,1988,2024,34,1196,"2024-10-31"
"10772X0006/THERON","BSS002MGBY","SOURCE DU THERON","11008",2.26448291857613,42.9907607379539,210.00,17226,1996,2024,35,972,"2024-10-31"
"10894X0013/RESURG","BSS002MNDU","SOURCE DE LA TIROUNERE","66187",2.47966159898572,42.8332704999785,280.00,16324,1994,2024,35,1097,"2024-10-31"
"10903X0026/PENE","BSS002MNPK","FORAGE DE CASES DE PENE","66041",2.78481639369071,42.7716210318213,80.00,45857,2005,2024,35,864,"2024-10-31"
"10912X0058/F1N4","BSS002MQKU","FORAGE DE CONANGLE F1N4","66176",2.9894068843751,42.7958165361355,1.61,15122,1983,2024,35,821,"2024-10-31"
"10912X0059/F1N3","BSS002MQKV","FORAGE DE CONANGLE F1N3","66176",2.9894689589789,42.7959061822658,1.74,17434,1983,2024,35,1226,"2024-10-31"
"10916X0065/F7","BSS002MRJK","FORAGE LA MARENDA F7","66037",3.03048557561041,42.6846800908625,2.00,16497,1983,2024,35,1074,"2024-10-31"
"10972X0151/F6","BSS002MUWR","FORAGE DE CAMPS HORTES F6","66171",2.99372524571769,42.6189735761223,4.00,42874,1999,2024,35,1008,"2024-10-31"
"10982X0003/SEGRE","BSS002MVQB","PUITS DU SEGRE","66025",1.94634707573818,42.4346860517473,1145.00,26677,1999,2024,34,753,"2024-10-31"
"11072X0058/SUER","BSS002MZBL","FORAGE DE SUARICCIA","2B037",9.44954412357534,42.6198306555931,4.00,19353,2004,2024,34,694,"2024-10-31"
"11128X0104/CHIUNI","BSS002NBMC","PUITS DU CHIUNI 4.Q","2A065",8.61221819040405,42.1781911223343,8.00,13749,1998,2023,35,699,"2024-10-31"
"11152X0042/RENU","BSS002NCJA","FORAGE RENUCCI","2B320",9.45810623701003,42.2103704972335,134.00,15631,2001,2024,34,684,"2024-10-31"
"11188X0128/NOCE","BSS002NDUW","FORAGE DE FONTAINE DI NOCE 15.Q","2B342",9.33515907983883,41.9461799616735,51.00,14331,2001,2024,35,689,"2024-10-31"
"11221X0134/TRAVO","BSS002NEYA","FORAGE TRAVO 33.Q","2B342",9.39024352581292,41.9121036161972,18.00,14787,2001,2024,35,747,"2024-10-31"
"11234X0127/BARA","BSS002NFCB","FORAGE BARACCI 34.Q","2A349",8.94848085753884,41.6954607582798,15.00,16362,2001,2024,34,710,"2024-10-31"
"02522X0003/S1","BSS000TTHA","SOURCE EN CONTRE-BAS DU BOURG (ST-HILAIRE-LE-CHATEL - 61)","61404",0.526763183803847,48.5638924366652,175.00,33752,2007,2024,34,702,"2024-10-31"
"02524X0010/C1","BSS000TTLK","CAPTAGE COUGAUDRAY (ST-MARD-DE-RENO - 61)","61418",0.654894412428371,48.5112116590355,176.00,27976,2007,2024,34,627,"2024-10-31"
"02808X0017/HY","BSS000VQLN","LINEE - RQ N.73","22020",-2.24417172185603,48.2994089569789,102.00,24879,1996,2024,35,1169,"2024-10-31"
"02822X0004/P1","BSS000VSHE","LA GENTIERE","35085",-1.69889036877075,48.4069198202497,58.00,29454,2000,2024,35,1164,"2024-10-31"
"02832X0009/P","BSS000VTQZ","LA VILLE HAMON","35280",-1.35016329192796,48.3523533526206,105.00,18451,1987,2024,34,705,"2024-10-31"
"02906X0004/FAEP","BSS000VYXC","Forage de la Poulinière (Illiers-Combray - 28)","28196",1.23050625770143,48.2972028212248,167.00,36415,1985,2024,34,1008,"2024-10-31"
"03172X0001/P","BSS000XMVZ","LE VAU-REUZE","35024",-1.65500200725933,48.1945906322697,43.00,32422,1983,2024,35,1290,"2024-10-31"
"03205X0004/P","BSS000XWFR","Puits de Montroux (Argentre - 53)","53007",-0.648699128577404,48.0826387117433,68.39,26665,1987,2024,35,1025,"2024-10-31"
"03211X0005/P","BSS000XWTM","Puits de la Hamardière ( Saint georges sur erve - 53)","53221",-0.295390755058118,48.1752530209002,135.00,30925,1988,2024,34,1036,"2024-10-31"
"03231X0010/F","BSS000XXXJ","FORAGE DE LA VETILLERIE (BEAUFAY - 72)","72026",0.400686347390678,48.1554990415079,141.00,36189,1992,2024,34,1003,"2024-10-31"
"03466X0027/PE","BSS000ZEZR","NENEZ (PLOMELIN – 29)","29170",-4.14404435393841,47.952022273665,32.00,20217,1999,2024,35,634,"2024-10-31"
"03474X0030/CAP","BSS000ZGGJ","CADIGUE","56081",-3.64415095231087,48.0416996425352,170.00,28807,1996,2024,35,1105,"2024-10-31"
"03488X0025/P2","BSS000ZJAH","MANEBAIL","56166",-3.3146350905931,47.9277988230995,116.00,21009,2007,2024,34,700,"2024-10-31"
"03577X0037/SECOUR","BSS000ZTKU","FORAGE DU THEIL (CHANTENAY-VILLEDIEU - 72)","72059",-0.145163709621144,47.924513613881,48.40,40623,1993,2024,35,1099,"2024-10-31"
"03605X0509/F","BSS000ZWUM","Forage de Lusseau (St-Calais - 72)","72269",0.733883025846826,47.9124373458035,142.00,21555,1985,2024,34,665,"2024-10-31"
"03616X0003/FAEP","BSS000ZYBG","Forage de Moree-la-Ruelle (Moree - 41)","41154",1.24585214770938,47.9055665789998,140.00,17555,1987,2024,34,582,"2024-10-31"
"03838X0017/P","BSS001BFKU","PONT-MOUTON","56169",-3.24375920236344,47.705688712308,14.00,24448,1996,2024,35,1116,"2024-10-31"
"03878X0165/P3","BSS001BKZV","LES PRES CARTIERS, LA BRIQUERIE","35145",-1.84163213087826,47.7145872614956,5.00,37717,1983,2024,35,1429,"2024-10-31"
"03945X0010/SOURCE","BSS001BRZQ","Source de Mocqueras ( Beaumont-pied-de-boeuf - 72)","72028",0.390994298685517,47.7478181236251,94.08,34715,2001,2024,33,862,"2024-10-31"
"04568X0037/FAEP","BSS001FFRA","Forage du Pied Haut Busson (Hommes - 37)","37117",0.314976621228203,47.41523864329,86.00,33352,1985,2024,34,943,"2024-10-31"
"04641X1003/PAEP","BSS001FTUH","Puits de Lere (Lere - 18)","18125",2.88626719570343,47.47108349259,137.50,29101,1990,2024,33,664,"2024-10-31"
"04866X0034/FAEP","BSS001HMNX","Forage du Puy Rigaut (Savigny-en-Veron - 37)","37242",0.146624536099477,47.2084414229863,35.00,20906,1985,2024,34,681,"2024-10-31"
"04882X0001/PAEP2","BSS001HPLP","Forage Taille Justice F2 (Esvres - 37)","37104",0.821249822221806,47.2791317136884,67.50,32867,1993,2024,34,838,"2024-10-31"
"04937X0001/PCAEP","BSS001HVKW","SOURCE DU CAMP ( AZY - 18 )","18019",2.73824485506966,47.1750208647665,190.00,24625,1991,2024,33,737,"2024-10-31"
"05078X0003/P3","BSS001JPLC","Forage les Chaumes (Machecoul - 44)","44087",-1.83474509264495,46.9960790464157,5.56,58153,1982,2024,35,1710,"2024-10-31"
"03066X0202/P3","BSS000WUXH","Puits 3 de Ste Marguerite (SAINTE-MARGUERITE - 88)","88424",6.97517472163668,48.2661755345469,359.06,10735,2017,2023,34,443,"2024-10-31"
"00436X0069/HY","BSS000DUMT","CAPTAGE-DE-LA-SOURCE-DE-NOVILLE D 149(SAINT-AUBIN-LE-CAUF-76)","76562",1.17373261608429,49.8613329530653,13.00,26113,1992,2024,35,857,"2024-10-31"
"00845X0018/HY","BSS000FXHP","A.E.P.(CHERET-02)","02177",3.68528943418555,49.5177944582403,138.00,33572,1996,2024,34,923,"2024-10-31"
"00868X0013/SAEP","BSS000FZHF","CAPTAGE Captage de(GUINCOURT-08)","08204",4.62538592003669,49.557628777407,139.00,27652,1997,2024,35,1109,"2024-10-31"
"00991X0128/F2","BSS000GLJJ","FORET COMMUNALE / FORAGE FAYEL(SAINT-NICOLAS-DE-BLIQUETUIT-76)","76625",0.722953371853157,49.4979002279282,36.00,24943,1993,2024,35,781,"2024-10-31"
"01044X0155/P","BSS000HAHS","(BIENVILLE-60)","60070",2.83197471894545,49.4539070340484,39.00,37931,1998,2024,35,1169,"2024-10-31"
"01068X0211/F","BSS000HHLT","(BRAINE-02)","02110",3.54542897529086,49.3356911264319,52.00,12477,1996,2024,34,496,"2024-10-31"
"01105X0109/P2","BSS000HMQQ","LES PRES DU MOULIN(VOUZIERS-08)","08490",4.70822672468722,49.3947400034837,94.00,30149,2002,2024,34,927,"2024-10-31"
"01168X0005/F1","BSS000HUNW","HOTOT(CREANCES-50)","50151",-1.5291577328196,49.1999109610376,9.00,40431,1982,2024,35,1200,"2024-10-31"
"01168X0034/F1","BSS000HUQB","MARAIS DU ROND CLOS(VESLY-50)","50629",-1.48975479825026,49.2175189267074,8.00,14930,1989,2023,34,584,"2024-10-31"
"01176X0004/P","BSS000HVHL","LES DOUCERIES(MARCHESIEUX-50)","50289",-1.34869553970901,49.1925620934903,13.00,35609,1983,2024,35,1078,"2024-10-31"
"01188X0018/F2","BSS000HWLE","STATION DE POMPAGE DU BEAUCHENE(SAINT-PAUL-DU-VERNAY-14)","14643",-0.751886412447087,49.1766483420958,87.00,29790,1994,2024,35,1100,"2024-10-31"
"01196X0042/C4","BSS000HYUX","SAINTE GERMAINE N4(FONTENAY-LE-PESNEL-14)","14278",-0.611779054211045,49.1671373216814,56.00,28860,2007,2024,34,744,"2024-10-31"
"01204X0045/FE1","BSS000JAYN","LA MAISON BLANCHE(GONNEVILLE-SUR-MER-14)","14305",-0.0271337318467664,49.2747942137049,138.00,30599,1997,2024,35,1057,"2024-10-31"
"01205X0109/F6","BSS000JBHY","CHEMIN RURAL DE BIEVILLE, HAMEAU DE BEAUREGARD(HEROUVILLE-SAINT-CLAIR-","14327",-0.326386578785619,49.21949719341,22.57,46817,1993,2024,35,1271,"2024-10-31"
"01253X0082/F","BSS000JQFP","PUITS DU SYNDICAT D'ETREPAGNY(ETREPAGNY-27)","27226",1.61742808153403,49.3117166415247,81.50,34910,1996,2024,35,1049,"2024-10-31"
"01263X0055/P","BSS000JRSH","(FRESNEAUX-MONTCHEVREUIL-60)","60256",2.00093078565263,49.2870355053612,112.00,25454,1997,2024,35,904,"2024-10-31"
"01273X0031/HY","BSS000JTHG","Source de Martincourt(MELLO-60)","60393",2.37732650251391,49.2848666381602,50.00,28899,2007,2022,25,738,"2024-10-31"
"01356X0099/HY","BSS000KLDL","SOURCE DES ANCLOS(AVOCOURT-55)","55023",5.14920791145118,49.2114343232723,230.00,23360,1996,2024,35,821,"2024-10-31"
"01482X0001/F","BSS000LATV","SYNDICAT THIBERVILLE SUD(THIBERVILLE-27)","27629",0.462580339318708,49.1331990437605,175.00,20186,1990,2019,21,777,"2024-10-31"
"01497X0014/SO","BSS000LBTM","(CONCHES-EN-OUCHE-27)","27165",0.944105388231408,48.9613357487796,109.00,57437,2007,2024,34,1427,"2024-10-31"
"01504X0085/S","BSS000LCST","SOURCE DU FOURNEL(SAINT-PIERRE-D'AUTILS-27)","27588",1.42831514839206,49.1170250867729,74.00,40821,1990,2024,35,1260,"2024-10-31"
"01506X0043/F1","BSS000LDLA","LE BOIS DE LA COTE(LE VIEIL-EVREUX-27)","27684",1.24092488869218,48.9963586149264,116.00,37819,1993,2024,35,1130,"2024-10-31"
"01511X0192/F","BSS000LECK","BOIS DES BRUYERES(TILLY-27)","27644",1.49900652947259,49.1253871868923,78.00,25128,1992,2024,35,889,"2024-10-31"
"01541X0050/P1","BSS000LLUF","BUTTE D'AMOUR, CAPTAGE COMMUNAL(VEMARS-95)","95641",2.56889115527201,49.0668829153333,124.00,34801,1996,2024,35,1110,"2024-10-31"
"01566X0131/SCE","BSS000LRZM","(ESSOMES-SUR-MARNE-02)","02290",3.34002492592898,49.0415972340684,155.00,30215,2007,2024,34,825,"2024-10-31"
"03004X0004/SAEP","BSS000WPWL","CAPTAGE DU PATIS(BRACHAY-52)","52066",5.03105627668952,48.3830774571757,245.00,33562,1999,2024,35,1015,"2024-10-31"
"03011X0004/PAEP","BSS000WQCQ","STATION DE POMPAGE(LESCHERES-SUR-LE-BLAISERON-52)","52284",5.03753163372687,48.3352331644498,253.00,23731,2002,2024,35,854,"2024-10-31"
"01405X0205/IPA3","BSS000KUJE","GRÉS DU TRIAS À MORSBACH","57484",6.8710730196805,49.1651651375168,214.60,20793,2009,2023,35,675,"2024-10-31"
"05986X0106/P16-21","BSS001NYBR","Puits des Martins (Toulon-Sur-Allier - 03)","03286",3.35803444912538,46.484443132378,215.66,18320,2008,2024,34,898,"2024-10-31"
"05986X0163/P","BSS001NYEA",,"03025",3.35807173239994,46.4483262044157,219.69,17780,2009,2024,34,864,"2024-10-31"
"03303X0010/F","BSS000YKAN","FORAGE DES PRENEUX(BRANNAY-89)","89054",3.12341714287823,48.228069282794,150.00,36178,1996,2024,35,1064,"2024-10-31"
"00445X0025/P","BSS000DVJN","LA BRETAGNE","76745",1.4520617092613,49.9351399909719,55.00,22908,1993,2024,35,752,"2024-10-31"
"01804X0126/F","BSS000MSVW","BOIS DE L'ETANG","27309",1.35204336360742,48.881036361135,88.00,34443,1990,2024,35,837,"2024-10-31"
"02665X0001/F1","BSS000UPBD","A L'ERABLE","55104",5.43117323050775,48.4569847065974,343.00,10000,1996,2024,35,378,"2024-10-31"
"07786X0057/F","BSS001WVQC","LE MAYNE BERNARD - SECTION OA, PARCELLE 521","33070",-0.964440419855393,45.0415726392121,30.00,1769,2009,2024,34,319,"2024-10-31"
"01641X0080/P1","BSS000MDJR","ALLUVIONS DE LA MOSELLE À MOULINS-LES-METZ","57487",6.12218549485805,49.0997604535158,168.69,12694,1999,2024,14,1030,"2024-10-31"
"01943X0063/HY","BSS000PZMF","Buttes-témoin de Calc. Dogg. à XOCOURT","57755",6.37019961324576,48.9090298436499,315.00,1913,2011,2023,13,414,"2024-10-31"
"02302X0097/HY","BSS000SFJL","SOURCE DE MOULIN R1, BUTTES-TÉMOIN CALC. DOGG. À BOUXIERES-AUX-CHENES","54089",6.2505686120072,48.7675380388412,309.82,38247,2008,2024,14,865,"2024-10-31"
"02341X0046/F6","BSS000SQFN","Alluvions de la plaine d'Alsace à MOMMENHEIM","67301",7.640104,48.751475,150.00,35763,1983,2024,29,1086,"2024-10-31"
"02684X0018/HY","BSS000URGT","GRÈS À ROSEAUX/DOLOMIES DU KEUPER DE LORRAI À REHAINVILLER  ","54449",6.46985612108821,48.5531003688762,237.00,37020,1997,2023,14,971,"2024-10-31"
"03041X0016/HY","BSS000WRSZ","GRÈS À ROSEAUX/DOLOMIES DU KEUPER À VOMECOURT","88522",6.170874,48.364279,280.00,1854,2011,2023,13,398,"2024-10-31"
"03048X0023/P2","BSS000WSMV","ALLUVIONS DE LA MOSELLE À VAXONCOURT","88497",6.40859549689694,48.3036731843993,287.50,32853,1989,2023,14,811,"2024-10-31"
"03077X0020/F","BSS000WXCH","All. Quat. de la plaine d'Alsace à SELESTAT","67462",7.41599821388763,48.2510282396566,179.00,25499,1983,2024,29,997,"2024-10-31"
"03078X0002/F","BSS000WYCK","All. Quat. de la plaine d'Alsace à HILSENHEIM","67196",7.55208717533487,48.278194737043,165.00,27116,1983,2023,29,1052,"2024-10-31"
"03082X0001/F","BSS000WZUM","Alluvions de la plaine d'Alsace à GERSTHEIM","67154",7.69430893489062,48.3733030766077,155.00,37715,1983,2023,29,1248,"2024-10-31"
"03423X0002/F","BSS000YWFE","ALLUVIONS DE LA PLAINE D'ALSACE À GUEMAR","68113",7.38572678248112,48.184109780876,181.00,6980,1971,2023,14,522,"2024-10-31"
"03795X0112/GWM1","BSS001BBVJ","HARTHEIMERGRIEN B2 GEISWASSER TIEF PROFOND","68104",7.61410726443135,47.9620037920571,197.85,1059,2009,2020,13,214,"2024-10-31"
"03795X0125/PMT69","BSS001BBVX","PRES POSTE GAZ (PZ MULTITUBES : 69M,","68016",7.56482862176716,47.924527357777,205.50,1057,2014,2020,13,217,"2024-10-31"
"04131X0246/F1","BSS001CXUC","ATELIERS CENTRAUX AMELIE II","68375",7.2545510055667,47.7912798648487,257.00,915,1980,2020,4,172,"2024-10-31"
"04131X0294/PMT3","BSS001CXWC","NONNENBRUCH (TRIPLE) TUBE PROFONDEUR 15 M","68376",7.28600980473083,47.8008944470569,245.00,1097,1979,2010,9,39,"2024-10-31"
"04132X0074/F1VT","BSS001CYQE","CITE SAINTE BARBE","68289",7.34629816900809,47.8277865831086,224.50,921,1979,2016,13,90,"2024-10-31"
"04132X0384/PZ1FON","BSS001CZCH","LEHLE (PROFOND)","68343",7.2899113927227,47.8611597880111,224.12,192,2002,2020,8,89,"2024-10-31"
"04136X0263/P1","BSS001DBAT","Alluvions de la plaine d'Alsace à MULHOUSE","68224",7.33528191914141,47.7625448337081,238.30,10162,1983,2023,14,728,"2024-10-31"
"05858X0296/F1","BSS001NLKR","QUAI EST DU PORT - FORAGE 2","85128",-1.16457570752677,46.4491378565145,3.00,2336,2023,2024,33,91,"2024-10-31"
"06696X0027/S","BSS001RXGS","LA COUSSIDIERE","63206",2.966426,45.973888,605.00,3105,2013,2024,34,135,"2024-10-31"
"10156X0008/PZNS_2","BSS002JBHC","PEZENAS 2","34199",3.4099300746046,43.4646345193715,20.93,3551,2022,2024,34,127,"2024-10-31"
"01226X0041/F","BSS000JGHT","LA FORGE SUBTILE","27512",0.464696790562087,49.1949422016831,140.00,6280,1996,2024,35,297,"2024-10-31"
"BSS004CYQA/X","BSS004CYQA","Aux 4 fauchées","55014",5.07436749051493,49.1445480440088,176.00,3659,2022,2024,35,171,"2024-10-31"
"00683X0023/SAEP1","BSS000FAKU","CALCAIRES DU DOGGER DU B.P. À REMILLY-LES-POTHEES","08358",4.52685186470067,49.7850576688589,200.00,29736,1976,2023,22,1238,"2024-10-31"
"00864X0032/SAEP","BSS000FYXA","Calcaires du Dogger du B.P. à YVERNAUMONT","08503",4.654337467713,49.6756246977105,168.00,42684,1976,2023,35,1765,"2024-10-31"
"00876X0011/S1","BSS000FZWH","Calcaires oxfordiens du B.P. à TANNAY","08439",4.84807111274096,49.5202639843961,213.00,42215,1976,2023,35,1705,"2024-10-31"
"00883X0046/SAEP2","BSS000GAJW","Grès du Lias inférieur d'Hettange à MATTON-ET-CLEMECY","08281",5.2399279728499,49.6723533651232,216.00,32939,1981,2024,35,1323,"2024-10-31"
"00887X1007/SAEP1","BSS000GASL","Calcaires du Dogger du B.P. à FERTE-SUR-CHIERS(LA)","08168",5.24915296283517,49.5595472761528,225.00,41241,1979,2023,35,1698,"2024-10-31"
"03424X0084/F","BSS000YWUP","ALLUVIONS DE LA PLAINE D'ALSACE À MUSSIG","67310",7.52440893259754,48.2261052970754,171.00,29808,1983,2023,35,1339,"2024-10-31"
"03431X0013/F","BSS000ZAPZ","Alluvions de la plaine d'Alsace à SAASENHEIM","67422",7.632767,48.227542,168.50,38976,1983,2023,35,1668,"2024-10-31"
"03781X0026/S","BSS001AYEH","COLLINES SOUS-VOSGIENNES À SOULTZMATT","68318",7.20891732300333,47.9752789522212,330.00,31559,1986,2023,35,1249,"2024-10-31"
"03782X0191/F","BSS001AYQC","Alluvions de la plaine d'Alsace à SAINTE-CROIX-EN-PLAINE","68295",7.3757637652567,48.0003804687353,194.00,25812,1983,2023,35,1029,"2024-10-31"
"04424X0025/S","BSS001EERZ","SOURCE DE LA VELOTTE","70014",6.42078181648774,47.6821080236787,293.00,12419,2006,2024,34,646,"2024-10-31"
"01677X0023/HY","BSS000MHPZ","Grès du Trias inférieur à BITCHE","57089",7.43913068664466,49.0204659881162,315.00,28955,1983,2023,35,1165,"2024-10-31"
"01937X0032/HY","BSS000PYWC","CALCAIRES DU DOGGER DU B.P. À MARTINCOURT","54355",5.937223,48.853915,220.00,45185,1982,2023,35,1902,"2024-10-31"
"01967X0001/F","BSS000QBGJ","Calcaires du Muschelkalk de Lorraine à FENETRANGE","57210",7.023202,48.84929,232.47,35269,1965,2023,35,1461,"2024-10-31"
"01987X0072/F2B","BSS000QPBA","PLIOCÈNE DE HAGUENAU À SCHWEIGHOUSE","67458",7.73814318764594,48.8114519311977,165.00,26041,1983,2021,30,1131,"2024-10-31"
"02306X0113/F","BSS000SHEX","Grès du Trias inférieur captif à TOMBLAINE","54526",6.21195654782541,48.6871417035789,204.48,7524,1999,2023,22,357,"2024-10-31"
"02311X0017/F","BSS000SLEC","GRÈS DU TRIAS INFÉRIEUR CAPTIF À BATHELEMONT-LES-BAUZEMONT","54050",6.50104355647472,48.694512315773,252.08,10938,1997,2024,22,536,"2024-10-31"
"02318X0008/F","BSS000SLPK","Grès du Trias inférieur captif à MOUSSEY","57488",6.7801426106451,48.6771555287879,242.23,11974,1999,2024,22,583,"2024-10-31"
"02332X0076/HY","BSS000SMYA","Grès du Trias inférieur à THAL-MARMOUTIER","67489",7.35935251126201,48.7056665665309,209.00,30471,1999,2023,35,1162,"2024-10-31"
"02337X0114/P4","BSS000SPNZ","GRÈS DU TRIAS INFÉRIEUR  À COSSWILLER","67077",7.41187632380631,48.6331219768672,220.00,31202,1998,2024,35,1163,"2024-10-31"
"02338X0062/SCE","BSS000SPYL","Collines sous-vosgiennes à KUTTOLSHEIM","67253",7.51542979294677,48.6470043360352,220.00,17833,1999,2018,30,655,"2024-10-31"
"02691X0043/F","BSS000USDU","Grès du Trias inférieur captif à MONCEL-LES-LUNEVILLE","54373",6.51799642720852,48.5678466237609,228.39,10847,1997,2023,22,511,"2024-10-31"
"02697X0035/F2","BSS000USRX","Grès du Trias inférieur captif à GELACOURT","54217",6.73069,48.480436,279.00,8963,1981,2023,22,462,"2024-10-31"
"02707X0030/HY","BSS000UTPN","GRÈS DU TRIAS INFÉRIEUR À MOUSSEY","88317",7.07106365474576,48.4392533562879,633.00,32595,1988,2023,35,1266,"2024-10-31"
"02714X0061/F3","BSS000UULQ","GRÈS DU TRIAS INFÉRIEUR À MUTZIG","67313",7.46712188783015,48.5393592154956,198.50,36194,1986,2023,35,1307,"2024-10-31"
