county,station name,name,height(m),easting,northing,latitude,longitude,open year,close year
Sligo,2740,GORTNALECK,108,168000,347600,54.37639,-8.49222,1985,1995
Sligo,1336,ROSSES POINT G.S.,9,164400,339800,54.30556,-8.54722,1942,1985
Sligo,2836,COLLOONEY,32,168300,326400,54.26861,-8.48583,1985,1991
Sligo,2935,CURRY G.S.,64,149300,305900,54.0,-8.77361,1951,1970
Sligo,2936,SLIGO AIRPORT,14,161050,336890,54.27944,-8.59861,1988,2020
Sligo,3036,KINSELLAGH,125,173200,339400,54.30278,-8.41111,1989,(null)
Sligo,3040,GRANGE (Mountemple),31,168565,352235,54.41778,-8.485,1996,(null)
Sligo,3135,CLOONACOOL (Lough Easkey),204,144600,320700,54.13194,-8.84722,1952,(null)
Sligo,3136,BALLYMOTE (LISSANANNY),70,165800,311900,54.055,-8.52278,1989,1992
Sligo,736,DROMORE WEST G.S.,43,143500,333500,54.24722,-8.86667,1942,1970
Sligo,3236,LOUGH ARROW,84,177200,316600,54.09806,-8.34917,1992,2001
Sligo,3436,EASKEY (Bunowna),23,138105,337940,54.28667,-8.95111,1994,(null)
Sligo,3536,BALLYMOTE (CULFADDA),76,168700,308500,54.02444,-8.4775,2002,2002
Sligo,1536,SLIGO (TRANS.STN.),15,170000,335700,54.26944,-8.46111,1942,1972
Sligo,3635,TUBBERCURRY (MARIST CONVENT),91,152600,311900,54.05417,-8.72361,1969,1969
Sligo,3636,RIVERSTOWN (ANNAGH),61,176100,316400,54.09639,-8.36472,2002,2011
Sligo,3736,DRUMCLIFFE (CULLAGHBEG),15,167600,343000,54.33472,-8.4975,2003,2003
Sligo,436,STRANDHILL G.S.,40,161500,335600,54.26806,-8.59167,1951,1955
Sligo,3836,CASTLE DARGAN GOLF CLUB,72,171700,327900,54.19917,-8.43333,2007,2017
Sligo,3936,SKREEN II,37,152400,332900,54.24306,-8.73056,2012,(null)
Sligo,1636,BALLINAFAD G.S.,58,177800,308800,54.02778,-8.33889,1942,1970
Sligo,4036,BALLYMOTE (Lavagh),113,155295,317365,54.10361,-8.68417,2013,(null)
Sligo,835,ENNISCRONE G.S.,24,129000,330000,54.21389,-9.08889,1942,1993
Sligo,836,EASKEY G.S.,15,137200,337900,54.28611,-8.96389,1942,1993
Sligo,4136,BALLYMOTE (Keenaghan),76,166790,314810,54.08139,-8.50806,2015,(null)
Sligo,4435,TUBBERCURRY (Bawn House),99,152900,311500,54.05028,-8.71861,1985,1994
Sligo,1736,BALLINTOGHER G.S.,66,176300,328100,54.20139,-8.3625,1942,1970
Sligo,4729,COOLAVIN,61,166600,298500,53.93472,-8.50833,1963,2012
Sligo,1836,BALLYMOTE (VOC.SCH.),79,166400,316000,54.09167,-8.51389,1957,1976
Sligo,935,TUBBERCURRY G.S.,85,152000,311500,54.05,-8.73333,1942,1988
Sligo,936,COOLANEY G.S.,65,160600,325000,54.17222,-8.60278,1942,1991
Sligo,5285,SLIGO AIRPORT,10,161050,336895,54.27944,-8.59861,2019,(null)
Sligo,5435,CURRY,63,149400,306400,54.00472,-8.77222,1997,(null)
Sligo,5735,ENNISCRONE GOLF CLUB,15,127235,329205,54.20667,-9.11583,2004,(null)
Sligo,535,BALLYMOGHANY G.S.,78,131600,326200,54.18056,-9.04722,1942,1951
Sligo,1029,GEEVAGH G.S.,72,183600,316500,54.09722,-8.25,1942,1956
Sligo,2036,SLIGO (110 K.V.STN.),30,169400,332600,54.24167,-8.46944,1969,1985
Sligo,1035,ACLARE G.S.,64,141600,310000,54.03611,-8.89167,1942,2011
Sligo,1036,SKREEN,26,153100,333100,54.24444,-8.71944,1942,2010
Sligo,2136,BALLYMOTE (Rathmullen),58,166670,312260,54.05861,-8.50972,1981,2015
Sligo,2235,CLOONACOOL G.S.,74,149100,317400,54.10278,-8.77778,1944,1967
Sligo,7885,Lough_Easkey_WTP,135,143475,329115,54.20778,-8.86694,2020,(null)
Sligo,1136,BALLYMOTE G.S.,77,166400,315700,54.08889,-8.51389,1942,1969
Sligo,2336,ROCK HOUSE ROSSES POINT,8,164200,339900,54.30667,-8.54972,1981,1991
Sligo,336,LISSADELL G.S.,30,163400,345100,54.35278,-8.5625,1951,1957
Tipperary,10012,CLONMEL (BRUCE VILLA),34,220225,122827,52.356968,-7.703838,1900,1921
Tipperary,2512,SHEVRIE G.S.,227,196800,159400,52.68611,-8.04722,1943,1970
Tipperary,2612,MOYNE G.S.,128,219300,164700,52.73333,-7.71389,1943,1974
Tipperary,1312,CLOGHEEN (GLENLEIGH),55,200300,113400,52.27222,-7.99583,1953,1962
Tipperary,2712,TEMPLETUOHY G.S.,134,218900,170900,52.78889,-7.71944,1943,1980
Tipperary,1319,NEWPORT G.S.,60,172600,162300,52.71111,-8.40556,1943,1957
Tipperary,2812,BORRISOLEIGH G.S.,108,202800,166900,52.75278,-7.95833,1943,1973
Tipperary,712,THURLES (KNOCKLOUGH RESV.),224,200100,158000,52.67361,-7.99861,1950,1952
Tipperary,2912,TEMPLEMORE G.S.,116,211400,171500,52.79444,-7.83056,1943,1967
Tipperary,412,CAHIR ABBEY,47,204900,125700,52.38333,-7.92778,1897,1951
Tipperary,3012,BALLINURE G.S.,136,216000,145900,52.56389,-7.76389,1943,1984
Tipperary,3112,DUNDRUM G.S.,91,196600,145200,52.55833,-8.05,1943,1974
Tipperary,419,BORRISOKANE (TRANS.STN.),74,191000,194400,53.0,-8.13333,1929,1938
Tipperary,3206,GALTEE MOUNTAINS,223,188100,119000,52.32222,-8.175,1951,1984
Tipperary,3219,CAPPAWHITE G.S.,132,188700,148000,52.58333,-8.16667,1943,1983
Tipperary,1475,GURTEEN,75,199466,198376,53.035,-8.00861,2008,(null)
Tipperary,3311,EMLY G.S.,116,175900,134900,52.46528,-8.35417,1951,1991
Tipperary,3312,BANSHA (CHAIR HILL FOR.STN.),80,194000,133500,52.45278,-8.08889,1943,1971
Tipperary,3319,LORRHA G.S.,45,191800,204600,53.09167,-8.12222,1943,1983
Tipperary,3412,BALLYLOOBY G.S.,63,201100,119300,52.325,-7.98333,1943,1969
Tipperary,3419,BORRISOKANE G.S.,59,191600,194100,52.99722,-8.125,1943,1988
Tipperary,3512,BALLYPOREEN G.S.,84,193600,113100,52.26944,-8.09444,1943,1982
Tipperary,3519,CLOUGHJORDAN G.S.,94,197200,187900,52.94167,-8.04167,1943,1994
Tipperary,3712,KILSHEELAN G.S.,19,228800,123400,52.36111,-7.57778,1943,1985
Tipperary,3719,NENAGH (TRANS.STN.),60,186900,178300,52.85556,-8.19444,1943,1966
Tipperary,3812,NEW INN G.S.,99,207900,131900,52.43889,-7.88333,1944,1997
Tipperary,3819,PUCKAUN G.S.,65,183900,186700,52.93056,-8.23889,1943,1968
Tipperary,1619,BIRDHILL (Parteen Weir),34,168100,167900,52.76111,-8.47222,1923,2014
Tipperary,3912,KILLENAULE (VOC.SCH.),171,222200,146500,52.56944,-7.67222,1944,1971
Tipperary,3919,TEMPLEDERRY G.S.,141,194900,169300,52.775,-8.075,1943,1971
Tipperary,4012,FETHARD G.S.,71,221000,135100,52.46667,-7.69167,1944,1965
Tipperary,4019,REARCROSS G.S.,210,183800,159500,52.68611,-8.23889,1943,1973
Tipperary,4112,DRANGAN (Moanvurrin),122,228390,142480,52.53333,-7.5825,1962,(null)
Tipperary,4219,PORTROE G.S.,160,176300,181400,52.88333,-8.35278,1944,1990
Tipperary,4412,LITTLETON,122,219700,153400,52.63194,-7.70972,1950,1982
Tipperary,4613,BALLINGARRY (JESSEFIELD HOUSE),122,234900,149900,52.59917,-7.48472,1984,1993
Tipperary,4612,CAHIR (Voc.Sch.),53,205580,125435,52.38083,-7.91889,1951,(null)
Tipperary,912,HOLLYFORD G.S.,194,192500,153600,52.63333,-8.11111,1943,1958
Tipperary,4619,GURTEEN (AGR.COLL.),76,199100,198800,53.04028,-8.01389,1951,1967
Tipperary,4712,THURLES (SUGAR FACTORY),101,211800,156000,52.65556,-7.825,1952,1985
Tipperary,4719,NEWPORT (KILLOSCULLY),180,178000,168400,52.76667,-8.32639,1953,2011
Tipperary,4812,CAHIR PARK,43,205100,123000,52.35833,-7.925,1953,1980
Tipperary,4819,SILVERMINES MTNS.(Curreeny),307,190195,164725,52.734,-8.141,1953,(null)
Tipperary,512,TIPPERARY (ARD NA CREE),107,188900,136300,52.47778,-8.16389,1947,1953
Tipperary,4912,SLIEVENAMON (GLENASKAUGH),290,232100,133600,52.45278,-7.52778,1953,1990
Tipperary,5012,BANSHA (Aherlow W.W.),128,191700,128400,52.40694,-8.12222,1955,(null)
Tipperary,5019,NENAGH (VOC.SCH.),61,186700,179500,52.86667,-8.19722,1956,1971
Tipperary,519,BORRISOKANE (SLEVYR),44,187700,201800,53.06667,-8.18333,1926,1947
Tipperary,5219,ROSCREA (FANURE),64,211000,190500,52.96528,-7.83611,1957,1989
Tipperary,5312,TEMPLETUOHY (BORD NA MONA),131,221600,168400,52.76667,-7.68056,1960,1999
Tipperary,1919,CLOUGHJORDAN (MODREENY),84,195700,189100,52.95278,-8.06389,1931,1971
Tipperary,5319,ROSCREA (MT.ST.JOSEPH),76,209700,190400,52.96389,-7.85556,1958,1971
Tipperary,5406,GALTEE MOUNTAINS SKEHEENARINKY,335,188700,119500,52.32667,-8.16611,1984,(null)
Tipperary,5412,TIPPERARY (BOHERCROWE),104,187700,137700,52.49028,-8.18056,1962,1962
Tipperary,313,CLONAKENNY G.S.,130,211600,181400,52.88333,-7.82778,1943,1954
Tipperary,5419,NEWPORT (VOC.SCH.),61,172600,162600,52.71389,-8.40556,1959,2005
Tipperary,5512,CLONMEL (Redmondstown),64,223400,124700,52.37306,-7.65694,1962,(null)
Tipperary,1012,DRANGAN,110,228300,140700,52.51667,-7.58333,1944,1962
Tipperary,1013,BALLINGARRY STH. G.S.,205,231200,148400,52.58611,-7.53889,1943,1983
Tipperary,5612,TIPPERARY (MICHAEL ST.),98,189100,136300,52.47778,-8.15972,1965,1969
Tipperary,5719,NENAGH (CONVENT OF MERCY),61,186400,179400,52.86528,-8.20139,1967,1970
Tipperary,2012,CASHEL (Ballinamona),80,204900,139855,52.51056,-7.92861,1910,(null)
Tipperary,5819,NENAGH (CONNOLLY PARK),55,187200,180000,52.87083,-8.19028,1971,2017
Tipperary,319,KILLALOE (BALLINA),38,170200,173100,52.80833,-8.44167,1866,1959
Tipperary,6012,KILLENAULE (RIVERSDALE),162,222200,146500,52.56944,-7.67222,1971,1977
Tipperary,6119,ROSCREA (New Road),111,213915,189105,52.95278,-7.79361,1984,(null)
Tipperary,2085,CASHEL (Ballydoyle House),125,211665,134095,52.45861,-7.82917,2018,(null)
Tipperary,6212,DUNDRUM (KILPATRICK),110,193500,145100,52.55694,-8.09583,1975,1996
Tipperary,6219,DERRYMOUNT,73,171300,177600,52.84889,-8.42667,1984,1990
Tipperary,6312,MULLINAHONE (Killaghy),76,233320,141180,52.52139,-7.50972,1980,(null)
Tipperary,2112,CLONMEL (BALLINGARRANE),73,217100,119800,52.33,-7.74861,1936,2000
Tipperary,6412,CAHIR PARK II,61,204895,122645,52.35583,-7.92889,1980,(null)
Tipperary,6512,DUNDRUM (STOOK W.W.),183,200300,153900,52.63611,-7.99583,1981,2013
Tipperary,6519,DERRYMOUNT II,50,171300,177600,52.84889,-8.42667,1990,1993
Tipperary,6612,DUNDRUM (KNOCKAVILLA),101,198800,144200,52.54917,-8.01722,1981,1991
Tipperary,6619,CLOUGHJORDAN (DEERPARK),107,197900,188800,52.95028,-8.03056,1995,2003
Tipperary,6712,LITTLETON II B. NA M.,126,220380,151170,52.61167,-7.7,1982,2019
Tipperary,6719,LIMERICK JUNCTION (SOLOHEAD),101,186250,139590,52.50611,-8.20639,1996,2018
Tipperary,6812,CARRICK-ON-SUIR II,21,240330,121275,52.342,-7.409,1983,(null)
Tipperary,6885,CLONMEL_WWTP,18,222205,122930,52.35796,-7.6748123,2021,(null)
Tipperary,6919,NEWPORT (Coole),72,172840,163955,52.72639,-8.40278,2005,(null)
Tipperary,1112,CAHIR (SCARTNAGLORANE FOR.),91,199300,122200,52.35139,-8.00972,1951,1956
Tipperary,2185,THURLES RACECOURSE,110,211350,159665,52.68833,-7.83278,2018,(null)
Tipperary,7019,CLOUGHJORDAN-Oxpark,86,197425,188365,52.94639,-8.03917,2014,(null)
Tipperary,7112,FETHARD (PARSONSHILL),165,223845,140320,52.51417,-7.64944,1984,(null)
Tipperary,7119,NENAGH (BALLYGIBBON),122,192330,183886,52.90611,-8.11472,1901,1912
Tipperary,7212,SKEHEENARINKY BRACKBAWN,120,190000,117300,52.30694,-8.14667,1985,1997
Tipperary,2212,TIPPERARY (CHURCH ST.),94,188700,136000,52.475,-8.16667,1936,1963
Tipperary,7219,NENAGH (CLASHNEVIN),91,191818,179497,52.86667,-8.12222,1884,1899
Tipperary,7319,NENAGH (NENAGH LODGE),30,178403,183341,52.90083,-8.32167,1879,1889
Tipperary,2219,DOLLA G.S.,86,187100,171800,52.79722,-8.19167,1943,1994
Tipperary,7419,NENAGH (ST. MARYS RECTORY),55,191818,179497,52.86667,-8.19889,1919,1930
Tipperary,7512,CASHEL (BALLYKELLY),110,210000,144800,52.55472,-7.85222,1987,2001
Tipperary,7519,NENAGH (TRAVERSTON),101,188563,171652,52.79611,-8.17028,1907,1937
Tipperary,7612,CASHEL (BALLYDOYLE HOUSE),123,211735,134390,52.46139,-7.82806,1988,2021
Tipperary,7619,NENAGH (KILBOY),100,186177,171865,52.79788,-8.205687,1900,1921
Tipperary,7712,TEMPLEMORE (OUR LADY'S),120,211500,171700,52.79639,-7.82917,1991,1999
Tipperary,7812,CLOGHEEN (CASTLEGRACE),46,203300,114300,52.28056,-7.95139,1991,2000
Tipperary,8012,DUNDRUM (GARRYDUFF),94,196000,145200,52.55778,-8.05972,1993,2001
Tipperary,612,THURLES (HOLME LEA),110,213700,158500,52.67778,-7.79722,1943,1959
Tipperary,8112,CLONOULTY_Clogher,82,204400,152200,52.62083,-7.93444,1994,(null)
Tipperary,2285,LIMERICK JUNCTION,96,186250,139590,52.50806,-8.20333,2018,(null)
Tipperary,8312,CASHEL (CASTLEBLAKE),96,213600,132800,52.44694,-7.80056,1998,2003
Tipperary,8412,CLONMEL (ORCHARDSTOWN),69,219100,127200,52.39611,-7.71972,1998,2000
Tipperary,8612,ARDFINNAN (GARRYDUFF),56,207800,115600,52.29167,-7.88639,1998,(null)
Tipperary,8712,THURLES RACECOURSE,110,211500,159500,52.68667,-7.83056,1999,2014
Tipperary,8812,SLIEVENAMON G.C.,67,220100,130300,52.42417,-7.70472,1999,2005
Tipperary,2319,ROSCREA (TRANS.STN.),116,213800,188500,52.94722,-7.79444,1943,1972
Tipperary,9012,AHERLOW (MACKENAGH),72,188390,128400,52.4075,-8.17139,2005,2012
Tipperary,9112,KILSHEELAN,72,228900,123200,52.35972,-7.57611,2005,(null)
Tipperary,9212,CLONMEL RACECOURSE,72,221700,123800,52.365,-7.68083,2006,2012
Tipperary,9312,CAHIR (Toureen),72,200815,128765,52.41083,-7.98889,2006,(null)
Tipperary,9412,BALLYMACARBRY (GRAIGNAGOWER),72,221000,112200,52.26083,-7.69306,2008,2008
Tipperary,9512,HOLYCROSS-Cabragh_Wetlands,94,211000,154300,52.63972,-7.83806,2012,2020
Tipperary,219,NENAGH (Castle Lough),32,173800,182700,52.89444,-8.38889,1875,1961
Tipperary,2412,CASHEL (C.B.S.),104,207200,140600,52.51667,-7.89444,1940,1988
Tipperary,9812,M.BANSHA (ROSSADREHID),125,193000,128200,52.40556,-8.10278,1938,1962
Tipperary,1212,DRUMBANE G.S.,87,203400,156000,52.65556,-7.95,1943,1957
Tipperary,9912,M.THURLES (KNOCKLOUGH MTN.),421,198300,158500,52.67778,-8.025,1950,1990
Waterford,10112,CLONMEL (GLENAM),24,221571,122321,52.35237,-7.684102,1900,1911
Waterford,10212,WATERFORD (GORTMORE),42,261774,111091,52.2484,-7.096138,1920,1940
Waterford,1307,WATERFORD AIRPORT,30,262800,104400,52.1875,-7.08222,1982,2002
Waterford,707,BELLE LAKE (FILTER STN.),34,266800,105200,52.19444,-7.02361,1957,2014
Waterford,2806,YOUGHAL (BOOLA W.W.),122,205200,85000,52.01667,-7.92361,1948,1963
Waterford,407,KILL G.S.,88,245600,103100,52.17778,-7.33333,1950,1990
Waterford,1385,WATERFORD TYCOR,53,259365,111690,52.25417,-7.13139,2018,(null)
Waterford,1407,DUNGARVAN (Carriglea),18,221805,92850,52.08722,-7.6825,1983,(null)
Waterford,3106,CAPPOQUIN HSE.,70,210200,100000,52.15139,-7.85139,1951,1990
Waterford,3306,KNOCKMEALDOWN MTNS. (THE GAP),250,204200,107200,52.21667,-7.93889,1952,1963
Waterford,1507,KILMACTHOMAS (Graiguerush),88,235400,106800,52.21167,-7.48139,1985,(null)
Waterford,3406,TALLOW,15,200900,94400,52.10139,-7.9875,1952,2000
Waterford,807,DUNGARVAN (AGR.RES.STN.),15,223500,93200,52.09028,-7.65694,1963,1983
Waterford,3612,BALLYMACARBERY G.S.,59,219300,112800,52.26667,-7.71667,1943,2014
Waterford,1607,DUNGARVAN (OLDCOTE),14,229800,94300,52.1,-7.56556,1985,1995
Waterford,1612,PORTLAW (Mayfield),8,246600,115200,52.28611,-7.31667,1841,1994
Waterford,4006,KNOCKANORE,122,207750,90110,52.06333,-7.88778,1964,(null)
Waterford,4106,YOUGHAL (Glendine W.W.),107,206400,83900,52.00694,-7.90694,1964,(null)
Waterford,1707,FENOR TRAMORE,32,261600,98100,52.13139,-7.09972,1986,2008
Waterford,1712,KNOCKADERRY RESV.NO.1,71,249800,106700,52.20972,-7.27083,1886,2008
Waterford,4512,RATHGORMACK,160,233800,117400,52.30694,-7.50417,1950,2000
Waterford,907,MONATRAY EAST,55,214000,76600,51.94167,-7.79583,1975,2015
Waterford,507,RING G.S.,47,228000,88400,52.04722,-7.59167,1950,1997
Waterford,112,WATERFORD (Glenville),42,261300,111600,52.25278,-7.10278,1919,1951
Waterford,506,BALLINAMULT G.S.,116,218400,106600,52.21111,-7.73056,1944,1956
Waterford,4706,YOUGHAL (KINSALEBEG),58,212800,81000,51.98056,-7.81389,1978,1985
Waterford,1807,STRADBALLY,76,236500,98200,52.13444,-7.4675,1993,2016
Waterford,1812,WATERFORD (Tycor),49,259400,111600,52.25278,-7.13056,1886,2020
Waterford,307,DUNGARVAN G.S.,7,226300,93100,52.08889,-7.61667,1944,1970
Waterford,5112,WATERFORD (FAITHLEGG HSE.),30,266800,112300,52.25833,-7.02222,1956,1970
Waterford,1906,CAPPAGH G.S.,25,217900,96400,52.11944,-7.73889,1944,1969
Waterford,1907,ASHTOWN,122,236600,108600,52.22778,-7.46389,1993,1997
Waterford,1912,KNOCKADERRY RESV.NO.2,62,249400,106500,52.20833,-7.27778,1905,1990
Waterford,312,CARRICK ON SUIR (SESKIN),163,238400,120600,52.33611,-7.43611,1900,1950
Waterford,1007,GRANGE (BALLYLANGADON),101,217200,82700,51.99583,-7.75,1977,2001
Waterford,5506,BALLINAMULT (Doon),168,217200,106800,52.2125,-7.74833,1984,(null)
Waterford,2007,DUNGARVAN (CLONEA),14,231200,94800,52.10389,-7.54444,1995,1998
Waterford,5712,WATERFORD (NEWTOWN SCH.),23,261500,111300,52.25,-7.1,1965,1983
Waterford,207,LEAMYBRIEN G.S.,76,232700,102100,52.16944,-7.52222,1944,1985
Waterford,6112,BALLYSHONOCK RESERVOIR,94,246000,109300,52.23333,-7.32639,1972,1986
Waterford,2106,GLENCAIRN (ST.MARY'S ABBEY),52,199800,98900,52.14167,-8.00278,1944,1997
Waterford,2107,FENOR_SOUTH,61,253120,100520,52.15444,-7.22472,2008,(null)
Waterford,6406,TALLOW KILMORE,104,201200,91300,52.07389,-7.98194,1986,(null)
Waterford,1085,DUNGARVAN WWTP,15,230565,92120,52.08056,-7.555,2018,(null)
Waterford,1106,CAPPOQUIN (MT.MELLERAY),213,209500,104100,52.18889,-7.86111,1944,2013
Waterford,1107,FENOR (Islandtarsney),73,254120,100530,52.15444,-7.21,1981,(null)
Waterford,107,DUNMORE EAST O.P.W.,8,269200,100000,52.14722,-6.98889,1930,1963
Waterford,2207,TRAMORE (Ard na Groi),55,257990,102660,52.17333,-7.15306,2014,(null)
Waterford,7312,WATERFORD (BALLINDUD),12,259800,108000,52.22083,-7.12556,1985,1998
Waterford,606,KILLENAGH G.S.,107,206700,89000,52.05278,-7.90278,1944,1955
Waterford,7412,ADAMSTOWN,46,252400,108800,52.22833,-7.23306,1986,2018
Waterford,607,STRADBALLY G.S.,53,237000,97800,52.13056,-7.45972,1950,1993
Waterford,7706,TALLOWBRIDGE,79,199800,94900,52.10639,-8.00278,2000,(null)
Waterford,8006,GLENCAIRN (TOURTANE HOUSE),34,203300,96700,52.1225,-7.95194,2001,(null)
Waterford,8106,CAPPOQUIN (STATION HOUSE),30,210600,99200,52.14472,-7.84556,2001,(null)
Waterford,8212,PORTLAW-MAYFIELD II,8,247700,115700,52.29083,-7.30083,1994,(null)
Waterford,8506,LISMORE,53,204800,98000,52.13417,-7.92972,2003,2012
Waterford,8512,FAITHLEGG (GOLF CLUB),30,266800,111700,52.25333,-7.02222,1998,2013
Waterford,2307,DUNMORE EAST (Kilmacleague),35,264080,101900,52.16583,-7.06417,2014,(null)
Waterford,8912,PORTLAW (Ballyvallican),85,243000,113600,52.27222,-7.37028,2004,2018
Waterford,9106,KINSALEBEG-Ferrypoint,8,212300,78500,51.95889,-7.82167,2012,2015
Waterford,9506,LISMORE CASTLE,26,204614,98628,52.14,-7.93333,1909,1940
Waterford,1207,TRAMORE (Knockanduff),55,257200,101700,52.16389,-7.16389,1981,2010
Waterford,9712,WATERFORD (BROOK LODGE),32,266006,108988,52.22917,-7.03472,1876,1931
Waterford,9907,M.CROHAUN,469,227500,100600,52.15667,-7.59861,1984,(null)
Westmeath,2429,BALLINAHOWN G.S.,47,210000,233000,53.34722,-7.85,1942,1969
Westmeath,1222,MULLINGAR (BELVEDERE HSE.),112,242000,247700,53.47778,-7.36667,1875,1984
Westmeath,2529,GLASSON G.S.,48,209000,247200,53.475,-7.86389,1942,1994
Westmeath,2722,MULLINGAR (DALYSTOWN N.S.),99,240900,242900,53.43472,-7.38472,1972,1979
Westmeath,2731,BALLIVOR (Hill Of Down),81,264400,254100,53.53333,-7.02917,1951,2019
Westmeath,1322,MOATE (COOLATORE),112,224000,243900,53.44444,-7.63889,1904,1994
Westmeath,2831,KILLUCAN G.S.,96,257200,251900,53.51389,-7.1375,1951,1983
Westmeath,230,CASTLEPOLLARD (Pakenham Hall),93,244400,270300,53.68056,-7.32778,1909,1962
Westmeath,2922,MULLINGAR II,101,242000,254300,53.53722,-7.36222,1973,2009
Westmeath,3022,TYRRELLSPASS,101,240100,235500,53.36778,-7.3975,1984,(null)
Westmeath,730,BALLYNACARGY G.S.,81,231300,259100,53.58056,-7.52778,1944,1975
Westmeath,731,DELVIN G.S.,101,259900,262400,53.60833,-7.09444,1943,1959
Westmeath,422,TYRRELLSPASS G.S.,98,241600,237800,53.38889,-7.375,1943,1956
Westmeath,3531,KILLUCAN (HYDE PARK),79,259700,249600,53.49306,-7.1,1957,1975
Westmeath,122,MULLINGAR (Ballynegal),109,244000,258900,53.57778,-7.33611,1908,1953
Westmeath,1630,BALLYNACARRIGY (ROCK BROOK)GS,79,230700,259700,53.58611,-7.53611,1975,1993
Westmeath,829,MOUNTEMPLE G.S.,104,215100,241700,53.425,-7.77222,1952,1953
Westmeath,831,CLONMELLON G.S.,91,265400,268700,53.66389,-7.01111,1943,1955
Westmeath,830,MULTYFARNHAM G.S.,74,240200,263800,53.62222,-7.39167,1944,1993
Westmeath,1675,MULLINGAR_CR3000X,102,242000,254300,53.53722,-7.36222,2009,(null)
Westmeath,875,MULLINGAR,101,243000,254300,53.53722,-7.36222,2002,(null)
Westmeath,4331,RATHWIRE,98,257000,251300,53.50833,-7.14111,1984,(null)
Westmeath,1730,BALLYNACARRIGY (RATH CASTLE),82,228100,254900,53.54306,-7.57639,1976,1994
Westmeath,4629,ATHLONE (Glynnwood),64,210300,239500,53.40556,-7.84444,1962,(null)
Westmeath,4631,KINNEGAD (Mullingar Road),82,259000,245900,53.45972,-7.11111,1993,2020
Westmeath,930,RATHOWEN G.S.,77,231800,267400,53.65556,-7.51944,1944,1981
Westmeath,1922,CASTLETOWNGEOGHAN G.S.,102,234300,243900,53.44444,-7.48333,1942,1994
Westmeath,5331,DELVIN CASTLE G.C.,91,259100,262900,53.6125,-7.10694,1999,2016
Westmeath,1929,ATHLONE O.P.W.,37,203900,241300,53.42222,-7.94167,1898,(null)
Westmeath,5731,COLLINSTOWN (Lough Bawn),72,254900,270800,53.68361,-7.16944,2007,(null)
Westmeath,5831,KILLUCAN(Ballyhaw),76,259000,250500,53.50083,-7.11139,2010,2014
Westmeath,2022,KILBEGGAN G.S.,73,233500,235600,53.36944,-7.49722,1942,1985
Westmeath,6029,ATHLONE (MOYDRUM),61,208500,242400,53.43139,-7.8725,1985,1990
Westmeath,129,ATHLONE (Twyford),59,210700,243200,53.43889,-7.83889,1870,1960
Westmeath,2122,MOATE G.S.,75,218300,238300,53.39444,-7.725,1942,1973
Westmeath,2130,RATHOWEN (KILLINAGH),70,226400,267100,53.65333,-7.60083,1999,2011
Westmeath,1122,CASTLETOWNGEOGHAN N.S.,101,233800,243900,53.44444,-7.49167,1961,1962
Westmeath,2222,MULLINGAR S.W.S.,111,242700,252700,53.52222,-7.35556,1943,1974
Westmeath,2230,COOLE (Coolure),73,241500,269400,53.67306,-7.37222,1999,(null)
Westmeath,1131,KINNEGAD G.S.,78,259700,245400,53.45556,-7.10139,1942,1993
Westmeath,1130,COOLE (Coolnagun),67,238400,270100,53.67917,-7.41806,1951,(null)
Westmeath,330,BALLYMORE G.S.,91,221200,249100,53.49167,-7.68056,1942,1984
Wexford,108,FOULKESMILL (Longraigue),71,284185,118335,52.31056,-6.76639,1873,(null)
Wexford,2615,Rosslare,26,313700,112200,52.25,-6.33472,1956,2008
Wexford,1308,OLD ROSS (Dunanore),93,278470,127515,52.39389,-6.84806,1998,(null)
Wexford,1315,WEXFORD (CO.HALL),15,304400,122200,52.34167,-6.46806,1949,1967
Wexford,1316,GOREY (KNOCKMULLEN),38,315600,157400,52.65556,-6.29167,1990,1997
Wexford,2715,ENNISCORTHY (WOODBROOK),113,285700,144900,52.54861,-6.73611,1902,1997
Wexford,708,DUNCANNON G.S.,24,273300,108200,52.22083,-6.92778,1949,1994
Wexford,2815,WEXFORD (NEWBAY HSE.),82,301300,120600,52.32778,-6.51389,1959,1994
Wexford,408,FETHARD ON SEA G.S.,9,279400,104900,52.19028,-6.83889,1949,1956
Wexford,715,KILTEALY,146,285000,146700,52.56528,-6.74583,1950,1960
Wexford,716,CLONEVAN G.S.,29,319700,146700,52.55833,-6.23472,1949,1971
Wexford,2915,WEXFORD (COOLREE RESV.),82,301100,120300,52.325,-6.51667,1961,1973
Wexford,1415,CASTLEBRIDGE G.S.,15,305300,127000,52.38472,-6.45278,1949,1988
Wexford,3015,CLONROCHE,116,285300,132000,52.43333,-6.74583,1963,2003
Wexford,1416,MONAMOLIN,91,311565,145675,52.55139,-6.35611,1994,(null)
Wexford,416,COOLGREANY G.S.,55,318900,169200,52.76111,-6.23889,1949,1970
Wexford,3114,CAMPILE G.S.,8,272400,115600,52.2875,-6.93889,1946,1988
Wexford,3214,NEW ROSS (TRANS.STN.),58,273000,128100,52.4,-6.92778,1946,1970
Wexford,3215,WEXFORD (MUNICIPAL BLDGS.),34,304100,121900,52.33889,-6.47222,1967,1983
Wexford,3314,BALLYWILLIAM G.S.,75,277600,133800,52.45,-6.85833,1946,1984
Wexford,1515,CLONROCHE G.S.,91,287300,133900,52.45,-6.71528,1949,1975
